name,lattice_constant,band_gap,isMetal,magnetic_moment
W-Zr-N-CN-PO,3.225,0.0,True,0.1174
W-Zr-N-CN-SCN,3.382,0.0,True,0.6781
W-Zr-N-F-Br,3.476,0.0,True,0.1084
W-Zr-N-F-Cl,3.451,0.0,True,0.1063
W-Zr-N-F-H,3.392,0.0,True,0.0755
W-Zr-N-F-OCN,3.433,0.0,True,0.0948
W-Zr-N-F-OH,3.409,0.0,True,0.6286
W-Zr-N-H-OCN,3.276,0.0,True,-0.0004
W-Zr-N-H-OH,3.178,0.0,True,0.9717
W-Zr-N-NCO-Br,3.468,0.0,True,0.2617
W-Zr-N-NCO-Cl,3.437,0.0,True,0.5750
W-Zr-N-NCO-F,3.363,0.0,True,0.8675
W-Zr-N-NCO-H,3.343,0.0,True,0.6543
W-Zr-N-NCO-NCS,3.401,0.0,True,0.7588
W-Zr-N-NCO-O,3.222,0.0,True,0.0663
W-Zr-N-NCO-OCN,3.400,0.0,True,0.8119
W-Zr-N-NCO-OH,3.310,0.0,True,0.0925
W-Zr-N-NCO-PO,3.384,0.0,True,0.3775
W-Zr-N-NCO-SCN,3.498,0.0,True,0.1303
W-Zr-N-NCS-Br,3.471,0.0,True,0.5159
W-Zr-N-NCS-Cl,3.434,0.0,True,0.7167
W-Zr-N-NCS-F,3.404,0.0,True,0.7832
W-Zr-N-NCS-H,3.366,0.0,True,0.6354
W-Zr-N-NCS-O,3.243,0.0,True,0.0000
W-Zr-N-NCS-OCN,3.410,0.0,True,0.7727
W-Zr-N-NCS-OH,3.323,0.0,True,0.0766
W-Zr-N-NCS-PO,3.388,0.0,True,0.6021
W-Zr-N-NCS-SCN,3.509,0.0,True,0.1425
W-Zr-N-NO-Br,3.305,0.0,True,0.5655
W-Zr-N-NO-Cl,3.269,0.0,True,0.0040
W-Zr-N-NO-F,3.303,0.0,True,0.7243
W-Zr-N-NO-H,3.189,0.0,True,0.0440
W-Zr-N-NO-NCO,3.250,0.0,True,0.4697
W-Zr-N-NO-NCS,3.278,0.0,True,0.5204
W-Zr-N-NO-O,3.195,0.0,True,0.0000
W-Zr-N-NO-OCl,3.179,0.0,True,0.6965
W-Zr-N-NO-OCN,3.253,0.0,True,0.4439
W-Zr-N-NO-OH,3.218,0.0,True,0.1316
W-Zr-N-NO-PO,3.187,0.0,True,0.0000
W-Zr-N-NO-SCN,3.450,0.0,True,0.1937
W-Zr-N-O-Br,3.392,0.0,True,0.0301
W-Zr-N-O-Cl,3.295,0.0,True,-0.0000
W-Zr-N-OCl-Br,3.363,0.0,True,0.8833
W-Zr-N-OCl-Cl,3.265,0.0,True,0.8253
W-Zr-N-OCl-F,3.272,0.0,True,0.9040
W-Zr-N-OCl-H,3.194,0.0,True,0.6560
W-Zr-N-OCl-NCO,3.237,0.0,True,0.8640
W-Zr-N-OCl-NCS,3.270,0.0,True,0.8772
W-Zr-N-OCl-OCN,3.252,0.0,True,0.9240
W-Zr-N-OCl-OH,3.212,0.0,True,0.6974
W-Zr-N-OCl-PO,3.205,0.0,True,-0.2087
W-Zr-N-OCl-SCN,3.318,0.0,True,0.9829
W-Zr-N-O-F,3.297,0.0,True,0.0000
W-Zr-N-O-H,3.218,0.0,True,0.1015
W-Zr-N-OH-OCN,3.421,0.0,True,0.5438
W-Zr-N-O-OCN,3.268,0.0,True,0.0000
W-Zr-N-O-OH,3.235,0.0,True,0.0609
W-Zr-N-PO-Br,3.371,0.0,True,-0.0000
W-Zr-N-PO-Cl,3.333,0.0,True,0.0005
W-Zr-N-PO-F,3.343,0.0,True,0.0007
W-Zr-N-PO-H,3.232,0.0,True,-0.0001
W-Zr-N-PO-O,3.245,0.458,False,0.0000
W-Zr-N-PO-OCN,3.313,0.0,True,-0.0007
W-Zr-N-PO-OH,3.274,0.0,True,-0.0002
W-Zr-N-SCN-Br,3.599,0.0,True,0.2032
W-Zr-N-SCN-Cl,3.570,0.0,True,0.2096
W-Zr-N-SCN-F,3.513,0.0,True,0.4298
W-Zr-N-SCN-H,3.472,0.0,True,0.0001
W-Zr-N-SCN-O,3.308,0.0,True,0.0000
W-Zr-N-SCN-OCN,3.545,0.0,True,0.2861
W-Zr-N-SCN-OH,3.514,0.0,True,0.3188
W-Zr-N-SCN-PO,3.506,0.0,True,0.0000
W-Cr-C-NCS-F,3.249,0.0,True,2.0468
W-Hf-N-Cl-OH,3.316,0.0,True,-0.0006
W-Sc-C-CN-OCl,3.153,0.0,True,1.3570
W-Sc-C-NO-OCl,3.170,0.0,True,-0.0997
W-Sc-N-OCl-Br,3.219,0.0,True,0.7529
W-Ti-C-NCO-OCN,3.186,0.0,True,0.0000
W-V-C-OH-OCN,3.197,0.0,True,-0.0847
W-V-N-NO-OH,3.149,0.0,True,2.0078
W-W-N-OH-OH,3.353,0.0,True,0.2872
W-Y-N-OCl-NCO,3.270,0.0,True,0.4953
W-Zr-C-NO-OH,3.219,0.0,True,0.2062
W-Zr-N-OCl-O,3.178,0.0,True,0.9245
Y-Cr-C-Br-Br,3.557,0.094,False,3.0000
Y-Cr-C-Br-H,3.423,0.0,True,2.9324
Y-Cr-C-Br-OCN,3.485,0.468,False,3.0000
Y-Cr-C-Br-OH,3.455,0.479,False,3.0000
Y-Cr-C-Cl-Br,3.520,0.0,True,2.9950
Y-Cr-C-Cl-Cl,3.482,0.159,False,3.0000
Y-Cr-C-Cl-H,3.375,0.0,True,2.8927
Y-Cr-C-Cl-OCN,3.446,0.360,False,3.0000
Y-Cr-C-Cl-OH,3.416,0.366,False,3.0000
Y-Cr-C-CN-Br,3.494,0.0,True,2.8502
Y-Cr-C-CN-Cl,3.468,0.075,False,3.0000
Y-Cr-C-CN-CN,3.422,0.0,True,2.9475
Y-Cr-C-CN-F,3.431,0.540,False,3.0000
Y-Cr-C-CN-H,3.349,0.0,True,2.8122
Y-Cr-C-CN-NCO,3.416,0.201,False,3.0000
Y-Cr-C-CN-NCS,3.455,0.189,False,3.0000
Y-Cr-C-CN-NO,3.362,0.065,False,1.0000
Y-Cr-C-CN-O,3.319,0.0,True,2.0000
Y-Cr-C-CN-OCl,3.442,0.307,False,3.0000
Y-Cr-C-CN-OCN,3.430,0.282,False,3.0000
Y-Cr-C-CN-OH,3.399,0.301,False,3.0000
Y-Cr-C-CN-PO,3.309,0.0,True,1.2726
Y-Cr-C-CN-SCN,3.521,0.0,True,2.6662
Y-Cr-C-F-Br,3.470,0.077,False,3.0000
Y-Cr-C-F-Cl,3.437,0.228,False,3.0000
Y-Cr-C-F-F,3.414,0.691,False,3.0000
Y-Cr-C-F-H,3.354,0.0,True,2.9455
Y-Cr-C-F-OCN,3.412,0.430,False,3.0000
Y-Cr-C-F-OH,3.385,0.429,False,3.0000
Y-Cr-C-H-H,3.268,0.0,True,2.6950
Y-Cr-C-H-OCN,3.373,0.118,False,3.0000
Y-Cr-C-H-OH,3.340,0.124,False,3.0000
Y-Cr-C-NCO-Br,3.475,0.0,True,2.9297
Y-Cr-C-NCO-Cl,3.443,0.084,False,3.0000
Y-Cr-C-NCO-F,3.409,0.529,False,3.0000
Y-Cr-C-NCO-H,3.326,0.0,True,2.7958
Y-Cr-C-NCO-NCO,3.394,0.199,False,3.0000
Y-Cr-C-NCO-NCS,3.433,0.194,False,3.0000
Y-Cr-C-NCO-O,3.302,0.0,True,2.0000
Y-Cr-C-NCO-OCN,3.407,0.267,False,3.0000
Y-Cr-C-NCO-OH,3.379,0.282,False,3.0000
Y-Cr-C-NCO-PO,3.294,0.0,True,1.2236
Y-Cr-C-NCO-SCN,3.493,0.0,True,2.6101
Y-Cr-C-NCS-Br,3.508,0.0,True,2.9304
Y-Cr-C-NCS-Cl,3.479,0.108,False,3.0000
Y-Cr-C-NCS-F,3.443,0.549,False,3.0000
Y-Cr-C-NCS-H,3.381,0.0,True,2.8516
Y-Cr-C-NCS-NCS,3.468,0.229,False,3.0000
Y-Cr-C-NCS-O,3.350,0.0,True,2.0000
Y-Cr-C-NCS-OCN,3.448,0.329,False,3.0000
Y-Cr-C-NCS-OH,3.420,0.337,False,3.0000
Y-Cr-C-NCS-PO,3.352,0.0,True,1.2326
Y-Cr-C-NCS-SCN,3.530,0.0,True,2.6953
Y-Cr-C-NO-Br,3.442,0.0,True,3.4253
Y-Cr-C-NO-Cl,3.402,0.0,True,3.5416
Y-Cr-C-NO-F,3.417,0.0,True,4.9543
Y-Cr-C-NO-H,3.312,0.0,True,3.4445
Y-Cr-C-NO-NCO,3.354,0.0,True,3.5941
Y-Cr-C-NO-NCS,3.397,0.0,True,3.6975
Y-Cr-C-NO-NO,3.336,0.0,True,3.0001
Y-Cr-C-NO-O,3.280,0.0,True,3.6326
Y-Cr-C-NO-OCl,3.429,0.036,False,4.9955
Y-Cr-C-NO-OCN,3.373,0.0,True,3.9503
Y-Cr-C-NO-OH,3.332,0.0,True,3.6944
Y-Cr-C-NO-PO,3.286,0.0,True,2.5636
Y-Cr-C-NO-SCN,3.476,0.0,True,3.6553
Y-Cr-C-O-Br,3.428,0.480,False,2.0000
Y-Cr-C-O-Cl,3.394,0.723,False,2.0000
Y-Cr-C-OCl-Br,3.417,0.0,True,2.8337
Y-Cr-C-OCl-Cl,3.381,0.0,True,2.8661
Y-Cr-C-OCl-F,3.367,0.0,True,2.8796
Y-Cr-C-OCl-H,3.298,0.0,True,2.8693
Y-Cr-C-OCl-NCO,3.343,0.0,True,2.8869
Y-Cr-C-OCl-NCS,3.383,0.0,True,2.8341
Y-Cr-C-OCl-O,3.258,0.0,True,1.8778
Y-Cr-C-OCl-OCl,3.368,0.0,True,2.8558
Y-Cr-C-OCl-OCN,3.357,0.0,True,2.8719
Y-Cr-C-OCl-OH,3.327,0.0,True,2.8708
Y-Cr-C-OCl-PO,3.322,0.0,True,1.5974
Y-Cr-C-OCl-SCN,3.447,0.0,True,-2.8183
Y-Cr-C-OCN-OCN,3.411,0.336,False,3.0000
Y-Cr-C-O-F,3.377,0.742,False,2.0000
Y-Cr-C-O-H,3.327,0.200,False,2.0000
Y-Cr-C-OH-OCN,3.385,0.263,False,3.0000
Y-Cr-C-OH-OH,3.350,0.226,False,3.0000
Y-Cr-C-O-O,3.274,0.0,True,1.0146
Y-Cr-C-O-OCN,3.370,0.351,False,2.0000
Y-Cr-C-O-OH,3.339,0.761,False,2.0000
Y-Cr-C-PO-Br,3.416,0.0,True,2.4875
Y-Cr-C-PO-Cl,3.368,0.0,True,2.5020
Y-Cr-C-PO-F,3.374,0.0,True,2.8161
Y-Cr-C-PO-H,3.220,0.0,True,2.2851
Y-Cr-C-PO-O,3.243,0.0,True,2.1075
Y-Cr-C-PO-OCN,3.331,0.0,True,2.7578
Y-Cr-C-PO-OH,3.301,0.0,True,2.7571
Y-Cr-C-PO-PO,3.203,0.0,True,0.9220
Y-Cr-C-SCN-Br,3.583,0.151,False,3.0000
Y-Cr-C-SCN-Cl,3.545,0.298,False,3.0000
Y-Cr-C-SCN-F,3.497,0.744,False,3.0000
Y-Cr-C-SCN-H,3.444,0.057,False,3.0000
Y-Cr-C-SCN-O,3.402,0.0,True,2.0001
Y-Cr-C-SCN-OCN,3.505,0.502,False,3.0000
Y-Cr-C-SCN-OH,3.477,0.521,False,3.0000
Y-Cr-C-SCN-PO,3.395,0.0,True,1.6175
Y-Cr-C-SCN-SCN,3.609,0.0,True,2.9298
Y-Cr-N-Br-Br,3.490,0.0,True,2.0346
Y-Cr-N-Br-H,3.508,0.0,True,4.0000
Y-Cr-N-Br-OCN,3.411,0.0,True,2.0560
Y-Cr-N-Br-OH,3.380,0.066,False,2.0001
Y-Cr-N-Cl-Br,3.451,0.0,True,2.0011
Y-Cr-N-Cl-Cl,3.408,0.0,True,2.0000
Y-Cr-N-Cl-H,3.465,0.0,True,4.0000
Y-Cr-N-Cl-OCN,3.367,0.0,True,2.0085
Y-Cr-N-Cl-OH,3.336,0.066,False,2.0000
Y-Cr-N-CN-Br,3.432,0.0,True,2.0382
Y-Cr-N-CN-Cl,3.388,0.0,True,2.0000
Y-Cr-N-CN-CN,3.506,0.0,True,4.0000
Y-Cr-N-CN-F,3.362,0.0,True,2.2818
Y-Cr-N-CN-H,3.268,0.0,True,2.0000
Y-Cr-N-CN-NCO,3.336,0.0,True,2.0008
Y-Cr-N-CN-NCS,3.379,0.0,True,2.1725
Y-Cr-N-CN-NO,3.410,0.0,True,2.0000
Y-Cr-N-CN-O,3.369,0.711,False,3.0000
Y-Cr-N-CN-OCl,3.347,0.0,True,3.8638
Y-Cr-N-CN-OCN,3.345,0.0,True,2.0141
Y-Cr-N-CN-OH,3.317,0.041,False,2.0008
Y-Cr-N-CN-PO,3.501,0.0,True,0.0684
Y-Cr-N-CN-SCN,3.487,0.0,True,2.0000
Y-Cr-N-F-Br,3.414,0.0,True,2.0000
Y-Cr-N-F-Cl,3.384,0.0,True,2.0000
Y-Cr-N-F-F,3.476,0.0,True,3.9409
Y-Cr-N-F-H,3.418,0.0,True,4.0000
Y-Cr-N-F-OCN,3.347,0.0,True,2.0000
Y-Cr-N-F-OH,3.323,0.034,False,2.0000
Y-Cr-N-H-H,3.211,0.0,True,2.0000
Y-Cr-N-H-OCN,3.294,0.0,True,2.0076
Y-Cr-N-H-OH,3.260,0.0,True,2.0546
Y-Cr-N-NCO-Br,3.413,0.0,True,2.0000
Y-Cr-N-NCO-Cl,3.369,0.0,True,2.0000
Y-Cr-N-NCO-F,3.345,0.0,True,2.0743
Y-Cr-N-NCO-H,3.256,0.0,True,2.0000
Y-Cr-N-NCO-NCO,3.322,0.0,True,2.0000
Y-Cr-N-NCO-NCS,3.364,0.0,True,2.1381
Y-Cr-N-NCO-O,3.349,0.883,False,3.0000
Y-Cr-N-NCO-OCN,3.331,0.0,True,2.0001
Y-Cr-N-NCO-OH,3.304,0.046,False,2.0000
Y-Cr-N-NCO-PO,3.475,0.0,True,-0.0816
Y-Cr-N-NCO-SCN,3.467,0.0,True,2.0000
Y-Cr-N-NCS-Br,3.449,0.0,True,2.0377
Y-Cr-N-NCS-Cl,3.410,0.0,True,2.0000
Y-Cr-N-NCS-F,3.395,0.0,True,2.5356
Y-Cr-N-NCS-H,3.307,0.0,True,2.0000
Y-Cr-N-NCS-NCS,3.402,0.0,True,2.1892
Y-Cr-N-NCS-O,3.394,0.783,False,3.0000
Y-Cr-N-NCS-OCN,3.376,0.0,True,2.0547
Y-Cr-N-NCS-OH,3.348,0.058,False,2.0008
Y-Cr-N-NCS-PO,3.509,0.0,True,-3.9996
Y-Cr-N-NCS-SCN,3.498,0.0,True,2.0000
Y-Cr-N-NO-Br,3.419,0.0,True,4.1152
Y-Cr-N-NO-Cl,3.373,0.0,True,4.0548
Y-Cr-N-NO-F,3.364,0.0,True,4.2422
Y-Cr-N-NO-H,3.196,0.0,True,4.0000
Y-Cr-N-NO-NCO,3.325,0.0,True,4.0851
Y-Cr-N-NO-NCS,3.369,0.0,True,4.2271
Y-Cr-N-NO-NO,3.350,0.0,True,5.9999
Y-Cr-N-NO-O,3.301,0.0,True,4.4616
Y-Cr-N-NO-OCl,3.251,0.0,True,5.0478
Y-Cr-N-NO-OCN,3.343,0.0,True,4.1478
Y-Cr-N-NO-OH,3.303,0.0,True,4.0125
Y-Cr-N-NO-PO,3.265,0.0,True,2.0347
Y-Cr-N-NO-SCN,3.459,0.0,True,4.0000
Y-Cr-N-O-Br,3.418,0.363,False,3.0000
Y-Cr-N-O-Cl,3.383,0.664,False,3.0000
Y-Cr-N-OCl-Br,3.398,0.0,True,3.8280
Y-Cr-N-OCl-Cl,3.358,0.0,True,3.8642
Y-Cr-N-OCl-F,3.356,0.0,True,3.8915
Y-Cr-N-OCl-H,3.286,0.0,True,3.8673
Y-Cr-N-OCl-NCO,3.330,0.0,True,2.9451
Y-Cr-N-OCl-NCS,3.367,0.0,True,3.8645
Y-Cr-N-OCl-O,3.236,0.0,True,2.8672
Y-Cr-N-OCl-OCl,3.354,0.0,True,3.8775
Y-Cr-N-OCl-OCN,3.341,0.0,True,3.9077
Y-Cr-N-OCl-OH,3.315,0.0,True,3.8828
Y-Cr-N-OCl-PO,3.481,0.0,True,3.9931
Y-Cr-N-OCl-SCN,3.444,0.0,True,3.8381
Y-Cr-N-OCN-OCN,3.333,0.0,True,2.0000
Y-Cr-N-O-F,3.364,0.962,False,3.0000
Y-Cr-N-O-H,3.292,0.224,False,3.0000
Y-Cr-N-OH-OCN,3.309,0.091,False,2.0000
Y-Cr-N-OH-OH,3.277,0.0,True,2.0547
Y-Cr-N-O-O,3.256,0.0,True,2.0000
Y-Cr-N-O-OCN,3.356,0.975,False,3.0000
Y-Cr-N-O-OH,3.326,0.980,False,3.0000
Y-Cr-N-PO-Br,3.363,0.0,True,2.3460
Y-Cr-N-PO-Cl,3.307,0.0,True,2.3672
Y-Cr-N-PO-F,3.309,0.0,True,2.5703
Y-Cr-N-PO-H,3.184,0.0,True,2.4178
Y-Cr-N-PO-O,3.273,0.0,True,2.8672
Y-Cr-N-PO-OCN,3.265,0.0,True,2.3672
Y-Cr-N-PO-OH,3.235,0.0,True,2.4219
Y-Cr-N-PO-PO,3.196,0.0,True,0.0419
Y-Cr-N-SCN-Br,3.516,0.0,True,2.0607
Y-Cr-N-SCN-Cl,3.472,0.000,False,2.0000
Y-Cr-N-SCN-F,3.584,0.0,True,4.0000
Y-Cr-N-SCN-H,3.532,0.0,True,4.0002
Y-Cr-N-SCN-O,3.452,0.707,False,3.0000
Y-Cr-N-SCN-OCN,3.434,0.0,True,2.1061
Y-Cr-N-SCN-OH,3.403,0.0,True,2.0469
Y-Cr-N-SCN-PO,3.572,0.0,True,0.0691
Y-Cr-N-SCN-SCN,3.557,0.0,True,2.0000
Y-Hf-C-Br-Br,3.580,0.0,True,0.0020
Y-Hf-C-Br-H,3.484,0.0,True,0.0000
Y-Hf-C-Br-OCN,3.514,0.0,True,0.0000
Y-Hf-C-Br-OH,3.486,0.0,True,0.0000
Y-Hf-C-Cl-Br,3.553,0.0,True,0.0008
Y-Hf-C-Cl-Cl,3.517,0.0,True,-0.0000
Y-Hf-C-Cl-H,3.452,0.0,True,0.0000
Y-Hf-C-Cl-OCN,3.483,0.0,True,0.0000
Y-Hf-C-Cl-OH,3.454,0.0,True,0.0003
Y-Hf-C-CN-Br,3.540,0.0,True,0.0000
Y-Hf-C-CN-Cl,3.505,0.0,True,0.0000
Y-Hf-C-CN-CN,3.479,0.0,True,-0.0000
Y-Hf-C-CN-F,3.457,0.0,True,0.0000
Y-Hf-C-CN-H,3.437,0.0,True,-0.0000
Y-Hf-C-CN-NCO,3.463,0.0,True,-0.0000
Y-Hf-C-CN-NCS,3.484,0.0,True,-0.0000
Y-Hf-C-CN-NO,3.466,0.0,True,1.0676
Y-Hf-C-CN-O,3.438,1.406,False,0.0000
Y-Hf-C-CN-OCl,3.416,0.0,True,0.9088
Y-Hf-C-CN-OCN,3.468,0.0,True,-0.0000
Y-Hf-C-CN-OH,3.442,0.0,True,0.0001
Y-Hf-C-CN-PO,3.476,0.0,True,-0.0000
Y-Hf-C-CN-SCN,3.570,0.0,True,0.0000
Y-Hf-C-F-Br,3.505,0.0,True,0.0000
Y-Hf-C-F-Cl,3.474,0.0,True,-0.0000
Y-Hf-C-F-F,3.437,0.0,True,-0.0000
Y-Hf-C-F-H,3.416,0.0,True,-0.0000
Y-Hf-C-F-OCN,3.443,0.0,True,-0.0000
Y-Hf-C-F-OH,3.420,0.0,True,-0.0001
Y-Hf-C-H-H,3.392,0.0,True,0.0000
Y-Hf-C-H-OCN,3.426,0.0,True,-0.0001
Y-Hf-C-H-OH,3.395,0.0,True,0.0844
Y-Hf-C-NCO-Br,3.520,0.0,True,0.0739
Y-Hf-C-NCO-Cl,3.485,0.0,True,-0.0000
Y-Hf-C-NCO-F,3.439,0.0,True,-0.0000
Y-Hf-C-NCO-H,3.420,0.0,True,-0.0000
Y-Hf-C-NCO-NCO,3.445,0.0,True,-0.0000
Y-Hf-C-NCO-NCS,3.466,0.0,True,0.0000
Y-Hf-C-NCO-O,3.421,1.255,False,0.0000
Y-Hf-C-NCO-OCN,3.451,0.0,True,-0.0000
Y-Hf-C-NCO-OH,3.425,0.0,True,0.0006
Y-Hf-C-NCO-PO,3.457,0.0,True,0.0001
Y-Hf-C-NCO-SCN,3.550,0.0,True,-0.0000
Y-Hf-C-NCS-Br,3.543,0.0,True,-0.0000
Y-Hf-C-NCS-Cl,3.510,0.0,True,-0.0000
Y-Hf-C-NCS-F,3.464,0.0,True,-0.0000
Y-Hf-C-NCS-H,3.450,0.0,True,0.0000
Y-Hf-C-NCS-NCS,3.491,0.0,True,-0.0000
Y-Hf-C-NCS-O,3.447,1.093,False,0.0000
Y-Hf-C-NCS-OCN,3.480,0.0,True,-0.0000
Y-Hf-C-NCS-OH,3.453,0.0,True,0.0610
Y-Hf-C-NCS-PO,3.487,0.0,True,0.0001
Y-Hf-C-NCS-SCN,3.573,0.0,True,-0.0000
Y-Hf-C-NO-Br,3.550,0.0,True,1.0000
Y-Hf-C-NO-Cl,3.516,0.0,True,1.0000
Y-Hf-C-NO-F,3.469,0.000,False,1.0000
Y-Hf-C-NO-H,3.449,0.0,True,1.0659
Y-Hf-C-NO-NCO,3.475,0.0,True,1.0000
Y-Hf-C-NO-NCS,3.499,0.0,True,1.0000
Y-Hf-C-NO-NO,3.445,0.0,True,2.8906
Y-Hf-C-NO-O,3.421,0.0,True,1.9375
Y-Hf-C-NO-OCl,3.414,0.0,True,2.7795
Y-Hf-C-NO-OCN,3.479,0.0,True,1.0000
Y-Hf-C-NO-OH,3.449,0.0,True,1.0547
Y-Hf-C-NO-PO,3.471,0.0,True,1.2313
Y-Hf-C-NO-SCN,3.574,0.0,True,1.0000
Y-Hf-C-O-Br,3.534,2.632,False,0.0000
Y-Hf-C-O-Cl,3.504,2.724,False,0.0000
Y-Hf-C-OCl-Br,3.706,0.585,False,1.0000
Y-Hf-C-OCl-Cl,3.495,0.0,True,0.9984
Y-Hf-C-OCl-F,3.451,0.0,True,0.9020
Y-Hf-C-OCl-H,3.443,0.0,True,0.9866
Y-Hf-C-OCl-NCO,3.458,0.0,True,0.9083
Y-Hf-C-OCl-NCS,3.582,0.083,False,1.0000
Y-Hf-C-OCl-O,3.395,0.0,True,1.6112
Y-Hf-C-OCl-OCl,3.382,0.0,True,2.6095
Y-Hf-C-OCl-OCN,3.462,0.0,True,0.9570
Y-Hf-C-OCl-OH,3.440,0.0,True,0.9957
Y-Hf-C-OCl-PO,3.662,0.0,True,-0.0000
Y-Hf-C-OCl-SCN,3.706,0.523,False,1.0000
Y-Hf-C-OCN-OCN,3.455,0.0,True,-0.0000
Y-Hf-C-O-F,3.463,2.737,False,0.0000
Y-Hf-C-O-H,3.451,1.738,False,0.0000
Y-Hf-C-OH-OCN,3.434,0.0,True,-0.0000
Y-Hf-C-OH-OH,3.405,0.0,True,-0.0402
Y-Hf-C-O-O,3.409,0.0,True,0.6082
Y-Hf-C-O-OCN,3.475,2.501,False,0.0000
Y-Hf-C-O-OH,3.450,1.212,False,0.0000
Y-Hf-C-PO-Br,3.502,0.0,True,-0.0000
Y-Hf-C-PO-Cl,3.460,0.0,True,-0.0000
Y-Hf-C-PO-F,3.413,0.0,True,0.0008
Y-Hf-C-PO-H,3.387,0.0,True,0.0000
Y-Hf-C-PO-O,3.390,0.0,True,0.0000
Y-Hf-C-PO-OCN,3.421,0.0,True,-0.0000
Y-Hf-C-PO-OH,3.393,0.0,True,0.0001
Y-Hf-C-PO-PO,3.424,0.0,True,-0.0000
Y-Hf-C-SCN-Br,3.608,0.0,True,0.0494
Y-Hf-C-SCN-Cl,3.572,0.0,True,0.0000
Y-Hf-C-SCN-F,3.516,0.0,True,0.0000
Y-Hf-C-SCN-H,3.508,0.0,True,0.0000
Y-Hf-C-SCN-O,3.488,0.829,False,0.0000
Y-Hf-C-SCN-OCN,3.535,0.0,True,-0.0000
Y-Hf-C-SCN-OH,3.511,0.0,True,0.0000
Y-Hf-C-SCN-PO,3.546,0.0,True,-0.0000
Y-Hf-C-SCN-SCN,3.638,0.0,True,0.0140
Y-Hf-N-Br-Br,3.550,0.0,True,0.0000
Y-Hf-N-Br-H,3.429,0.0,True,-0.0000
Y-Hf-N-Br-OCN,3.490,0.218,False,0.0000
Y-Hf-N-Br-OH,3.456,0.0,True,0.0001
Y-Hf-N-Cl-Br,3.520,0.0,True,0.0000
Y-Hf-N-Cl-Cl,3.484,0.0,True,0.0000
Y-Hf-N-Cl-H,3.388,0.0,True,0.0000
Y-Hf-N-Cl-OCN,3.457,0.104,False,0.0000
Y-Hf-N-Cl-OH,3.421,0.0,True,0.0002
Y-Hf-N-CN-Br,3.499,0.0,True,0.0000
Y-Hf-N-CN-Cl,3.465,0.0,True,0.0000
Y-Hf-N-CN-CN,3.416,0.0,True,0.0001
Y-Hf-N-CN-F,3.432,0.0,True,-0.0000
Y-Hf-N-CN-H,3.374,0.0,True,0.0811
Y-Hf-N-CN-NCO,3.419,0.0,True,0.0000
Y-Hf-N-CN-NCS,3.434,0.0,True,0.0000
Y-Hf-N-CN-NO,3.592,2.322,False,0.0000
Y-Hf-N-CN-O,3.349,0.0,True,-0.0000
Y-Hf-N-CN-OCl,3.341,0.0,True,0.9500
Y-Hf-N-CN-OCN,3.436,0.0,True,0.0000
Y-Hf-N-CN-OH,3.405,0.0,True,0.0001
Y-Hf-N-CN-PO,3.409,0.0,True,0.0000
Y-Hf-N-CN-SCN,3.528,0.0,True,0.0000
Y-Hf-N-F-Br,3.467,0.0,True,-0.0000
Y-Hf-N-F-Cl,3.438,0.0,True,0.0000
Y-Hf-N-F-F,3.410,0.0,True,-0.0000
Y-Hf-N-F-H,3.367,0.0,True,-0.0000
Y-Hf-N-F-OCN,3.416,0.0,True,0.0000
Y-Hf-N-F-OH,3.391,0.0,True,0.0003
Y-Hf-N-H-H,3.329,0.0,True,-0.0002
Y-Hf-N-H-OCN,3.395,0.0,True,-0.0000
Y-Hf-N-H-OH,3.360,0.0,True,0.0001
Y-Hf-N-NCO-Br,3.481,0.0,True,-0.0000
Y-Hf-N-NCO-Cl,3.448,0.0,True,0.0000
Y-Hf-N-NCO-F,3.415,0.0,True,0.0000
Y-Hf-N-NCO-H,3.357,0.0,True,0.0412
Y-Hf-N-NCO-NCO,3.403,0.0,True,-0.0000
Y-Hf-N-NCO-NCS,3.419,0.0,True,-0.0000
Y-Hf-N-NCO-O,3.336,,,0.0000
Y-Hf-N-NCO-OCN,3.422,0.0,True,0.0000
Y-Hf-N-NCO-OH,3.388,0.0,True,0.0005
Y-Hf-N-NCO-PO,3.386,0.0,True,-0.0002
Y-Hf-N-NCO-SCN,3.507,0.147,False,0.0000
Y-Hf-N-NCS-Br,3.508,0.0,True,0.0000
Y-Hf-N-NCS-Cl,3.475,0.0,True,0.0000
Y-Hf-N-NCS-F,3.443,0.0,True,-0.0000
Y-Hf-N-NCS-H,3.392,0.0,True,-0.0004
Y-Hf-N-NCS-NCS,3.446,0.0,True,-0.0000
Y-Hf-N-NCS-O,3.368,0.0,True,0.0000
Y-Hf-N-NCS-OCN,3.453,0.0,True,-0.0000
Y-Hf-N-NCS-OH,3.419,0.0,True,0.0000
Y-Hf-N-NCS-PO,3.429,0.0,True,0.0000
Y-Hf-N-NCS-SCN,3.534,0.059,False,0.0000
Y-Hf-N-NO-Br,3.484,0.0,True,1.8035
Y-Hf-N-NO-Cl,3.449,0.0,True,1.8047
Y-Hf-N-NO-F,3.427,0.0,True,1.9205
Y-Hf-N-NO-H,3.358,0.0,True,1.8514
Y-Hf-N-NO-NCO,3.408,0.0,True,1.7787
Y-Hf-N-NO-NCS,3.420,0.0,True,1.7998
Y-Hf-N-NO-NO,3.425,0.0,True,2.0000
Y-Hf-N-NO-O,3.365,0.0,True,1.0009
